Policy_ID,claim_time_diff,incident_state,previous_claim_made,incident_hour_of_the_day,Claim_Amount,Incident_Type,Collision_Type,Incident_Severity,authorities_contacted,number_of_vehicles_involved,number_of_witnesses,property_damage,police_report_filed,injury_claim,property_claim,vehicle_claim,vehicle_age,car_model,bodyily_injuries,False_Flag,Driving Under Influence,Others,Traffic Violations,population,density,Age_of_Policyholder,Earned_Premium,Policy_Age,Insured_Gender,Policy_Deductible,Insured_Education,Insured_Relation,Insured_Occupation,Insured_Hobbies
29521,10,0.00795,1,9,1912,Multiple vehicles,Rear,Minor,Unknown,1,1,0,0,223,253,1459,7,Nissan Pathfinder,0,0,1,3,1,42002,2166.7,39,146032,4,Male,500,College,Self,Armed Forces,kayaking
29522,4,0.0067,0,2,201,Single vehicles,Front,Minor,Police,1,0,0,0,52,25,156,10,Saab 92x,0,0,0,1,0,5885,31.7,49,16671,9,Male,500,Masters,Children,Others,yachting
29522,5,0.0071,1,4,16137,Vehicle Theft,Side,Total Loss,Other,4,0,1,0,1783,2134,12251,9,Honda Civic,0,0,0,1,0,26797,1378.6,49,16671,9,Male,500,Masters,Children,Others,yachting
29523,4,0.0058,0,19,143,Multiple vehicles,Side,Minor,Unknown,1,0,1,0,25,17,110,14,BMW M5,0,0,1,0,0,250,0.2,60,7679,8,Female,500,College,Self,Unknown,kayaking
29523,4,0.0067,1,19,7243,Single vehicles,Side,Total Loss,Other,4,3,1,Unknown,763,747,5755,7,Dodge RAM,0,0,1,0,0,22024,73.6,60,7679,8,Female,500,College,Self,Unknown,kayaking
29523,3,0.0058,1,5,63,Single vehicles,Side,Major,Unknown,4,0,0,Unknown,37,7,50,11,Ford Escape,0,0,1,0,0,250,0.2,60,7679,8,Female,500,College,Self,Unknown,kayaking
29524,8,0.00735,0,23,522,Vehicle Theft,Front,Minor,Other,3,3,1,0,78,62,392,2,Saab 93,0,0,0,0,1,194,3.2,55,15676,12,Unknown,500,Associate,Self,"Factory, heavy industry",camping
29524,3,0.00735,1,19,11772,Multiple vehicles,Side,Total Loss,Fire Brigade,3,3,1,Unknown,1268,1365,9166,14,Unknown,0,1,0,0,1,194,3.2,55,15676,12,Unknown,500,Associate,Self,"Factory, heavy industry",camping
29524,2,0.00735,1,8,789,Single vehicles,Side,Minor,Unknown,1,2,1,1,114,83,605,2,Saab 92x,0,0,0,0,1,194,3.2,55,15676,12,Unknown,500,Associate,Self,"Factory, heavy industry",camping
29524,2,0.0067,1,22,1344,Single vehicles,Side,Trivial,Unknown,1,2,0,1,197,140,1030,9,Ford Fusion,1,0,0,0,1,14413,33.0,55,15676,12,Unknown,500,Associate,Self,"Factory, heavy industry",camping
29524,2,0.00645,1,5,1252,Single vehicles,Front,Minor,Unknown,1,2,1,1,141,127,991,10,Chevrolet Tahoe,0,0,0,0,1,110,0.2,55,15676,12,Unknown,500,Associate,Self,"Factory, heavy industry",camping
29524,2,0.00735,1,14,311,Single vehicles,Side,Major,Unknown,4,3,0,Unknown,46,37,239,3,Mercedes ML350,0,0,0,0,1,11602,70.6,55,15676,12,Unknown,500,Associate,Self,"Factory, heavy industry",camping
29526,3,0.00755,0,9,2472,Single vehicles,Side,Minor,Police,2,0,1,Unknown,266,298,1919,0,BMW 3 Series,0,0,2,0,0,165,90.9,24,34314,6,Female,500,High School,Self,Finance,basketball
29526,1,0.00755,1,20,788,Vehicle Theft,Side,Minor,Police,1,2,0,1,112,109,585,9,Honda CRV,0,0,2,0,0,165,90.9,24,34314,6,Female,500,High School,Self,Finance,basketball
29526,6,0.00755,1,7,792,Single vehicles,Front,Trivial,Ambulance,2,2,0,0,119,99,598,14,Honda Civic,0,0,2,0,0,165,90.9,24,34314,6,Female,500,High School,Self,Finance,basketball
29526,4,0.00755,1,15,8642,Multiple vehicles,Rear,Major,Unknown,1,3,0,Unknown,1134,1202,6333,12,Toyota Corolla,0,1,2,0,0,165,90.9,24,34314,6,Female,500,High School,Self,Finance,basketball
29526,2,0.00725,1,22,4386,Vehicle Theft,Rear,Minor,Unknown,1,2,0,1,618,595,3197,7,Audi A3,0,0,2,0,0,25720,3716.4,24,34314,6,Female,500,High School,Self,Finance,basketball
29526,5,0.00675,1,3,2182,Single vehicles,Side,Trivial,Police,1,0,1,0,284,258,1661,3,Volkswagen Jetta,0,0,2,0,0,13245,29.6,24,34314,6,Female,500,High School,Self,Finance,basketball
29526,5,0.009000000000000001,1,2,78,Vehicle Theft,Rear,Minor,Police,1,1,1,0,42,8,61,5,BMW X6,0,0,2,0,0,584,110.4,24,34314,6,Female,500,High School,Self,Finance,basketball
29526,2,0.00755,1,17,1607,Vehicle Theft,Rear,Trivial,Unknown,1,0,1,1,244,212,1186,8,Saab 93,0,0,2,0,0,165,90.9,24,34314,6,Female,500,High School,Self,Finance,basketball
29526,5,0.00725,1,10,9396,Multiple vehicles,Front,Total Loss,Unknown,1,1,1,Unknown,1113,1255,7053,11,Mercedes E400,0,1,2,0,0,0,0.0,24,34314,6,Female,500,High School,Self,Finance,basketball
29526,4,0.00755,1,5,5345,Multiple vehicles,Front,Total Loss,Unknown,3,0,0,Unknown,729,538,4085,4,Dodge RAM,1,0,2,0,0,165,90.9,24,34314,6,Female,500,High School,Self,Finance,basketball
29528,1,0.00795,0,3,231,Vehicle Theft,Rear,Minor,Other,1,0,0,0,57,29,169,12,Saab 95,0,0,0,1,0,62,6.9,49,5120,12,Female,500,PhD,Self,Sales,board-games
29528,5,0.00735,1,10,3700,Vehicle Theft,Side,Trivial,Unknown,1,2,1,1,401,391,2923,15,Chevrolet Tahoe,1,0,0,1,0,205,53.1,49,5120,12,Female,500,PhD,Self,Sales,board-games
29528,2,0.00805,1,4,1319,Single vehicles,Side,Minor,Police,2,0,1,1,206,169,976,2,Honda Accord,0,0,0,1,0,3884,50.8,49,5120,12,Female,500,PhD,Self,Sales,board-games
29528,5,0.0067,1,20,76,Single vehicles,Rear,Minor,Other,1,2,0,1,18,9,59,10,Suburu Forrestor,1,0,0,1,0,22609,751.3,49,5120,12,Female,500,PhD,Self,Sales,board-games
29529,1,0.005,0,15,51787,Multiple vehicles,Front,Total Loss,Police,4,0,0,Unknown,5782,5605,40417,7,BMW X6,0,1,1,2,2,751,66553.4,44,51323,5,Male,500,Unknown,Spouse,Management,base-jumping
29529,5,0.0077,1,20,134,Parked Car,Rear,Major,Unknown,1,2,0,1,34,17,102,1,Suburu Forrestor,1,0,1,2,2,17948,177.9,44,51323,5,Male,500,Unknown,Spouse,Management,base-jumping
29529,6,0.0077,1,14,1453,Single vehicles,Rear,Major,Unknown,1,0,0,1,177,187,1099,6,Volkswagen Passat,1,1,1,2,2,17948,177.9,44,51323,5,Male,500,Unknown,Spouse,Management,base-jumping
29529,6,0.00675,1,6,1029,Single vehicles,Side,Minor,Other,2,2,0,0,140,142,758,11,Chevrolet Tahoe,0,0,1,2,2,2669,7.9,44,51323,5,Male,500,Unknown,Spouse,Management,base-jumping
29530,8,0.0073,0,1,66,Vehicle Theft,Side,Trivial,Other,3,0,1,0,30,8,51,14,BMW X6,0,0,1,0,0,22258,902.3,38,12379,12,Female,500,College,Self,Management,video-games
29530,2,0.00645,1,14,207,Vehicle Theft,Side,Minor,Other,1,2,0,0,49,26,156,11,BMW X5,0,0,1,0,0,301,1.0,38,12379,12,Female,500,College,Self,Management,video-games
29530,6,0.0073,1,0,10680,Multiple vehicles,Side,Major,Police,2,1,0,Unknown,1394,1227,8067,4,Mercedes C300,0,0,1,0,0,4664,84.2,38,12379,12,Female,500,College,Self,Management,video-games
29530,5,0.008,1,8,931,Single vehicles,Side,Major,Unknown,1,1,1,Unknown,132,112,700,5,Suburu Impreza,0,0,1,0,0,7084,33.2,38,12379,12,Female,500,College,Self,Management,video-games
29531,3,0.0083,0,15,5631,Multiple vehicles,Front,Major,Police,1,2,0,0,731,773,4137,6,Mercedes E400,0,1,1,6,2,9354,32.7,43,129439,1,Male,500,College,Self,Sales,video-games
29531,3,0.0081,1,15,60691,Multiple vehicles,Front,Total Loss,Fire Brigade,4,3,1,0,6922,7210,46582,7,Nissan Pathfinder,1,1,1,6,2,15506,18.0,43,129439,1,Male,500,College,Self,Sales,video-games
29531,1,0.0073,1,10,21920,Multiple vehicles,Front,Total Loss,Other,1,1,0,1,2801,2199,16936,14,Honda Civic,1,1,1,6,2,2004,99.7,43,129439,1,Male,500,College,Self,Sales,video-games
29531,4,0.00555,1,16,32098,Multiple vehicles,Front,Total Loss,Police,2,2,0,1,3792,3686,24655,10,BMW X6,1,1,1,6,2,11171,1077.7,43,129439,1,Male,500,College,Self,Sales,video-games
29531,3,0.0081,1,2,24634,Multiple vehicles,Front,Trivial,Police,4,0,1,Unknown,3429,2949,18285,0,Volkswagen Passat,1,0,1,6,2,6065,106.3,43,129439,1,Male,500,College,Self,Sales,video-games
29532,1,0.00555,0,17,6693,Multiple vehicles,Unknown,Major,Police,1,0,0,1,849,682,5175,9,Honda Accord,0,1,2,3,3,2396,34.7,39,75466,4,Male,500,Associate,Spouse,Unknown,golf
29532,10,0.00795,1,4,45925,Vehicle Theft,Unknown,Trivial,Fire Brigade,3,2,1,1,4723,6283,34942,13,Accura TL,0,1,2,3,3,3333,17.5,39,75466,4,Male,500,Associate,Spouse,Unknown,golf
29532,3,0.00735,1,8,1993,Vehicle Theft,Side,Trivial,Ambulance,1,0,1,1,258,223,1536,7,Nissan Pathfinder,0,0,2,3,3,729,2131.5,39,75466,4,Male,500,Associate,Spouse,Unknown,golf
29532,10,0.008,1,11,7403,Multiple vehicles,Front,Total Loss,Unknown,1,2,0,0,945,884,5591,10,Mercedes E400,0,0,2,3,3,975,7.2,39,75466,4,Male,500,Associate,Spouse,Unknown,golf
29532,6,0.0072,1,14,1951,Single vehicles,Rear,Minor,Other,2,2,0,Unknown,229,195,1558,12,Unknown,0,0,2,3,3,3919,129.3,39,75466,4,Male,500,Associate,Spouse,Unknown,golf
29532,3,0.00795,1,5,22822,Multiple vehicles,Front,Major,Other,1,0,1,0,2572,2423,17852,15,Saab 92x,0,1,2,3,3,3333,17.5,39,75466,4,Male,500,Associate,Spouse,Unknown,golf
29533,7,0.006999999999999999,0,14,12192,Multiple vehicles,Side,Total Loss,Police,4,1,1,0,1479,1400,9344,5,Nissan Pathfinder,0,1,1,0,0,3391,18.9,42,13239,8,Male,500,College,Self,"Factory, heavy industry",exercise
29533,9,0.0078,1,12,783,Single vehicles,Rear,Minor,Unknown,1,0,0,0,110,107,572,8,Toyota Highlander,0,0,1,0,0,17521,1012.4,42,13239,8,Male,500,College,Self,"Factory, heavy industry",exercise
29534,4,0.00755,0,2,10337,Multiple vehicles,Rear,Total Loss,Police,1,2,0,Unknown,1189,1063,8107,3,BMW X5,1,1,4,2,2,359,4.3,26,103464,3,Male,500,College,Self,Finance,bungee-jumping
29534,4,0.00745,1,7,878,Single vehicles,Rear,Minor,Fire Brigade,1,0,0,0,125,109,675,0,Suburu Forrestor,0,0,4,2,2,738,20.2,26,103464,3,Male,500,College,Self,Finance,bungee-jumping
29534,7,0.00745,1,0,9366,Multiple vehicles,Front,Major,Fire Brigade,1,0,0,Unknown,1189,1292,6903,9,Nissan Maxima,0,1,4,2,2,738,20.2,26,103464,3,Male,500,College,Self,Finance,bungee-jumping
29534,4,0.00745,1,0,1071,Single vehicles,Side,Minor,Unknown,3,0,0,Unknown,149,114,839,0,Chevrolet Silverado,0,0,4,2,2,738,20.2,26,103464,3,Male,500,College,Self,Finance,bungee-jumping
29534,3,0.00745,1,18,32612,Multiple vehicles,Front,Total Loss,Police,4,0,1,0,4418,3636,24576,4,Volkswagen Passat,0,1,4,2,2,738,20.2,26,103464,3,Male,500,College,Self,Finance,bungee-jumping
29534,2,0.00805,1,21,7951,Multiple vehicles,Front,Total Loss,Unknown,1,0,1,1,1050,1037,5879,3,Nissan Pathfinder,0,1,4,2,2,23975,1299.6,26,103464,3,Male,500,College,Self,Finance,bungee-jumping
29534,8,0.00745,1,7,9164,Multiple vehicles,Front,Trivial,Unknown,1,0,0,1,1161,1245,6794,10,Saab 95,0,1,4,2,2,738,20.2,26,103464,3,Male,500,College,Self,Finance,bungee-jumping
29534,8,0.00745,1,18,5064,Multiple vehicles,Unknown,Total Loss,Unknown,2,0,0,0,586,632,3859,13,Ford F150,0,1,4,2,2,738,20.2,26,103464,3,Male,500,College,Self,Finance,bungee-jumping
29534,7,0.00755,1,11,38402,Multiple vehicles,Front,Total Loss,Ambulance,4,1,1,1,5354,4346,28731,2,Saab 92x,0,1,4,2,2,4715,242.5,26,103464,3,Male,500,College,Self,Finance,bungee-jumping
29535,5,0.00675,0,16,5623,Multiple vehicles,Front,Major,Other,2,1,0,0,785,589,4256,11,Mercedes E400,0,1,0,0,1,2562,23.4,45,7369,11,Male,500,Associate,Self,Clerical,exercise
29535,7,0.008,1,6,93,Single vehicles,Unknown,Minor,Unknown,1,0,0,1,34,11,71,0,Honda Accord,0,0,0,0,1,346,4.6,45,7369,11,Male,500,Associate,Self,Clerical,exercise
29535,10,0.00665,1,14,1285,Vehicle Theft,Front,Minor,Fire Brigade,1,1,1,0,182,138,979,15,Dodge RAM,0,0,0,0,1,23495,1644.2,45,7369,11,Male,500,Associate,Self,Clerical,exercise
29536,5,0.0058,0,5,15980,Multiple vehicles,Front,Total Loss,Unknown,4,2,0,0,1998,2230,11758,5,Honda Civic,0,1,0,0,1,44271,192.4,48,16821,10,Female,1000,Associate,Self,"Factory, heavy industry",camping
29537,7,0.0077,0,12,59,Vehicle Theft,Front,Minor,Other,1,0,0,1,13,6,46,2,Saab 92x,0,0,0,1,0,17252,138.3,47,10509,12,Male,500,High School,Unknown,Armed Forces,bungee-jumping
29537,6,0.0066,1,10,7355,Multiple vehicles,Side,Total Loss,Other,4,2,1,Unknown,973,929,5477,11,Suburu Impreza,0,1,0,1,0,34354,743.7,47,10509,12,Male,500,High School,Unknown,Armed Forces,bungee-jumping
29537,6,0.0077,1,20,2570,Multiple vehicles,Front,Major,Ambulance,3,0,0,0,301,354,1925,10,BMW X5,0,0,0,1,0,21943,500.5,47,10509,12,Male,500,High School,Unknown,Armed Forces,bungee-jumping
29538,3,0.00675,0,15,7469,Multiple vehicles,Unknown,Major,Other,1,0,1,1,862,980,5653,5,Volkswagen Passat,0,0,2,1,2,2695,3.3,36,52152,5,Male,500,High School,Self,Sales,polo
29538,9,0.0067,1,21,3460,Single vehicles,Rear,Trivial,Other,3,2,1,1,392,399,2675,12,Honda CRV,0,1,2,1,2,24850,181.5,36,52152,5,Male,500,High School,Self,Sales,polo
29538,10,0.00675,1,2,44676,Multiple vehicles,Front,Major,Fire Brigade,4,0,1,Unknown,4819,4923,34949,0,Accura MDX,1,1,2,1,2,2695,3.3,36,52152,5,Male,500,High School,Self,Sales,polo
29538,7,0.00665,1,4,1498,Single vehicles,Rear,Minor,Unknown,1,2,0,1,195,168,1158,15,BMW M5,0,0,2,1,2,490,2.8,36,52152,5,Male,500,High School,Self,Sales,polo
29538,9,0.00675,1,10,265,Vehicle Theft,Side,Trivial,Unknown,1,0,0,Unknown,60,32,204,9,Accura TL,0,0,2,1,2,2695,3.3,36,52152,5,Male,500,High School,Self,Sales,polo
29539,10,0.008,0,16,13702,Vehicle Theft,Side,Total Loss,Police,4,1,1,0,1488,1864,10356,8,Audi A3,1,0,0,1,4,20920,314.3,37,37432,6,Male,1000,Associate,Children,Unknown,dancing
29539,10,0.00675,1,15,24078,Multiple vehicles,Side,Major,Police,4,1,1,0,3329,2963,17799,5,BMW M5,0,1,0,1,4,1662,247.6,37,37432,6,Male,1000,Associate,Children,Unknown,dancing
29539,6,0.00675,1,20,2646,Vehicle Theft,Side,Minor,Unknown,1,0,1,Unknown,338,276,2053,7,Accura TL,1,0,0,1,4,1662,247.6,37,37432,6,Male,1000,Associate,Children,Unknown,dancing
29540,5,0.00795,0,6,46686,Multiple vehicles,Side,Total Loss,Unknown,4,0,1,1,6550,6100,34052,1,Honda Accord,0,1,2,2,0,890,42.1,28,204825,1,Female,500,High School,Spouse,Management,basketball
29540,4,0.00675,1,17,5744,Multiple vehicles,Side,Total Loss,Unknown,3,3,1,1,659,658,4452,11,Saab 93,0,1,2,2,0,475,12.6,28,204825,1,Female,500,High School,Spouse,Management,basketball
29540,5,0.0077,1,20,24318,Multiple vehicles,Front,Total Loss,Other,2,0,1,1,2619,2607,19117,7,Honda CRV,0,1,2,2,0,10191,44.4,28,204825,1,Female,500,High School,Spouse,Management,basketball
29540,7,0.00795,1,5,55,Single vehicles,Rear,Minor,Unknown,2,2,0,0,31,8,40,15,Suburu Forrestor,0,0,2,2,0,30987,579.5,28,204825,1,Female,500,High School,Spouse,Management,basketball
29540,3,0.00675,1,21,2182,Single vehicles,Front,Trivial,Unknown,1,2,0,0,288,239,1660,11,Ford F150,0,0,2,2,0,475,12.6,28,204825,1,Female,500,High School,Spouse,Management,basketball
29540,3,0.00675,1,17,31605,Multiple vehicles,Side,Total Loss,Police,4,1,0,1,3190,4066,24374,13,Saab 95,0,1,2,2,0,475,12.6,28,204825,1,Female,500,High School,Spouse,Management,basketball
29540,4,0.00675,1,17,24949,Parked Car,Rear,Trivial,Police,4,0,1,Unknown,2824,2962,19170,11,Toyota Corolla,0,1,2,2,0,475,12.6,28,204825,1,Female,500,High School,Spouse,Management,basketball
29540,9,0.00675,1,9,106156,Vehicle Theft,Side,Total Loss,Ambulance,3,1,1,0,13490,12371,80322,9,Audi A3,0,1,2,2,0,475,12.6,28,204825,1,Female,500,High School,Spouse,Management,basketball
29541,4,0.00795,0,19,19439,Multiple vehicles,Unknown,Total Loss,Police,3,2,1,1,2362,2449,14637,9,Suburu Impreza,0,1,0,3,1,4659,38.7,33,138125,4,Male,2000,Associate,Self,"Factory, heavy industry",cross-fit
29541,4,0.00795,1,22,85699,Multiple vehicles,Front,Major,Other,4,2,1,0,11149,11483,63100,6,Mercedes ML350,1,1,0,3,1,4659,38.7,33,138125,4,Male,2000,Associate,Self,"Factory, heavy industry",cross-fit
29541,3,0.0056,1,7,14137,Vehicle Theft,Front,Major,Other,4,0,1,Unknown,1682,1875,10586,2,Toyota Camry,0,1,0,3,1,499,1.8,33,138125,4,Male,2000,Associate,Self,"Factory, heavy industry",cross-fit
29541,2,0.009000000000000001,1,14,39570,Multiple vehicles,Side,Total Loss,Other,4,2,1,Unknown,4101,5243,30241,15,Dodge RAM,0,1,0,3,1,3012,51.6,33,138125,4,Male,2000,Associate,Self,"Factory, heavy industry",cross-fit
29542,5,0.0073,0,20,76214,Multiple vehicles,Front,Total Loss,Ambulance,4,3,1,1,10491,7973,57757,6,Chevrolet Tahoe,1,1,1,2,2,17140,389.1,39,98688,1,Female,1000,Unknown,Self,Clerical,golf
29542,2,0.008,1,13,159,Multiple vehicles,Side,Minor,Other,2,0,0,1,40,20,119,13,Toyota Highlander,0,0,1,2,2,5254,28.8,39,98688,1,Female,1000,Unknown,Self,Clerical,golf
29542,7,0.0073,1,12,109,Vehicle Theft,Rear,Trivial,Other,3,2,1,0,26,13,81,11,Nissan Pathfinder,1,0,1,2,2,17140,389.1,39,98688,1,Female,1000,Unknown,Self,Clerical,golf
29542,9,0.0073,1,17,35037,Multiple vehicles,Front,Major,Other,2,0,1,0,4270,4136,26651,13,Accura MDX,0,1,1,2,2,17140,389.1,39,98688,1,Female,1000,Unknown,Self,Clerical,golf
29543,9,0.0063,0,18,88,Vehicle Theft,Side,Minor,Other,1,0,0,0,39,10,67,7,BMW X5,0,0,2,1,2,4470,18.1,37,59155,5,Female,500,PhD,Self,Clerical,yachting
29543,7,0.0062,1,14,6993,Multiple vehicles,Front,Total Loss,Unknown,3,1,1,1,946,779,5290,3,Nissan Pathfinder,0,1,2,1,2,29059,177.6,37,59155,5,Female,500,PhD,Self,Clerical,yachting
29543,7,0.0067,1,12,111,Vehicle Theft,Rear,Minor,Unknown,2,0,0,Unknown,43,15,83,15,Honda Civic,1,0,2,1,2,26719,394.8,37,59155,5,Female,500,PhD,Self,Clerical,yachting
29543,10,0.00675,1,7,39676,Multiple vehicles,Front,Total Loss,Other,2,3,0,Unknown,4079,4731,30881,12,Nissan Maxima,0,1,2,1,2,954,1.4,37,59155,5,Female,500,PhD,Self,Clerical,yachting
29543,1,0.00805,1,22,13287,Multiple vehicles,Rear,Trivial,Police,2,0,1,Unknown,1754,1740,9799,12,Nissan Pathfinder,0,1,2,1,2,13420,27.7,37,59155,5,Female,500,PhD,Self,Clerical,yachting
29543,4,0.00775,1,13,4914,Vehicle Theft,Rear,Trivial,Other,1,0,1,0,631,531,3784,14,Mercedes ML350,0,0,2,1,2,268,4.8,37,59155,5,Female,500,PhD,Self,Clerical,yachting
29544,5,0.0077,0,16,27075,Multiple vehicles,Rear,Major,Police,4,3,0,1,3730,3450,19913,11,BMW 3 Series,0,1,1,0,3,4364,112.9,39,35411,5,Unknown,500,Unknown,Self,IT Services,bungee-jumping
29544,8,0.00705,1,17,9173,Multiple vehicles,Front,Total Loss,Ambulance,2,2,0,Unknown,1001,1007,7183,9,Saab 95,0,1,1,0,3,912,4.3,39,35411,5,Unknown,500,Unknown,Self,IT Services,bungee-jumping
29544,10,0.00735,1,13,796,Vehicle Theft,Rear,Minor,Unknown,1,2,0,Unknown,105,88,619,2,Dodge Neon,0,0,1,0,3,5823,516.1,39,35411,5,Unknown,500,Unknown,Self,IT Services,bungee-jumping
29544,4,0.00665,1,10,2971,Single vehicles,Side,Minor,Police,1,0,1,Unknown,369,386,2246,12,Dodge Neon,0,1,1,0,3,3170,0.5,39,35411,5,Unknown,500,Unknown,Self,IT Services,bungee-jumping
29545,7,0.008,0,21,1595,Single vehicles,Rear,Minor,Other,1,1,0,0,197,220,1206,9,BMW X6,0,0,1,0,0,2734,71.9,42,4707,9,Male,500,College,Self,Clerical,cross-fit
29545,4,0.00775,1,20,3113,Single vehicles,Front,Trivial,Fire Brigade,2,2,0,0,413,385,2322,14,Mercedes E400,0,0,1,0,0,899,6.7,42,4707,9,Male,500,College,Self,Clerical,cross-fit
29546,4,0.006999999999999999,0,20,22313,Multiple vehicles,Unknown,Major,Ambulance,4,1,0,Unknown,2482,2774,17071,6,Suburu Forrestor,1,1,1,0,1,2090,18.3,23,31336,8,Male,1000,Associate,Self,Sales,paintball
29546,4,0.006999999999999999,1,0,411,Single vehicles,Side,Minor,Police,1,0,1,Unknown,55,43,325,3,Unknown,0,0,1,0,1,2090,18.3,23,31336,8,Male,1000,Associate,Self,Sales,paintball
29546,8,0.006999999999999999,1,8,2290,Single vehicles,Side,Trivial,Other,3,2,1,Unknown,292,233,1785,10,Toyota Corolla,0,0,1,0,1,2090,18.3,23,31336,8,Male,1000,Associate,Self,Sales,paintball
29546,9,0.0077,1,6,82,Vehicle Theft,Rear,Minor,Other,2,2,0,Unknown,29,10,63,5,Ford F150,0,0,1,0,1,15913,458.6,23,31336,8,Male,1000,Associate,Self,Sales,paintball
29546,8,0.006999999999999999,1,13,62,Single vehicles,Front,Minor,Other,1,2,0,1,15,7,48,9,Saab 93,1,0,1,0,1,2090,18.3,23,31336,8,Male,1000,Associate,Self,Sales,paintball
29546,2,0.006999999999999999,1,2,8998,Multiple vehicles,Front,Trivial,Police,1,1,0,0,1100,1088,6815,11,Volkswagen Jetta,0,1,1,0,1,2090,18.3,23,31336,8,Male,1000,Associate,Self,Sales,paintball
29547,9,0.00775,0,7,46458,Multiple vehicles,Side,Total Loss,Police,2,1,1,Unknown,4965,4772,36738,2,Accura TL,1,1,1,2,1,2070,5.2,44,62049,7,Male,500,Unknown,Spouse,IT Services,No Info
29547,4,0.008,1,15,15176,Multiple vehicles,Front,Total Loss,Other,1,0,1,Unknown,2050,1520,11632,5,Chevrolet Malibu,0,1,1,2,1,4500,29.3,44,62049,7,Male,500,Unknown,Spouse,IT Services,No Info
29547,1,0.008,1,2,61,Single vehicles,Side,Minor,Other,1,0,1,0,20,8,46,8,Accura RSX,1,0,1,2,1,26707,328.8,44,62049,7,Male,500,Unknown,Spouse,IT Services,No Info
29547,5,0.0067,1,19,7180,Multiple vehicles,Side,Total Loss,Fire Brigade,1,0,1,0,959,832,5407,10,Chevrolet Tahoe,0,1,1,2,1,297,7.4,44,62049,7,Male,500,Unknown,Spouse,IT Services,No Info
29548,1,0.008,0,22,480,Multiple vehicles,Side,Minor,Other,3,1,1,Unknown,70,66,355,10,Saab 92x,0,0,5,2,2,193,149.1,24,68378,3,Male,500,Associate,Self,Armed Forces,reading
29548,3,0.0067,1,19,2371,Vehicle Theft,Rear,Minor,Other,1,1,0,Unknown,319,258,1825,12,Saab 92x,1,0,5,2,2,17485,29.0,24,68378,3,Male,500,Associate,Self,Armed Forces,reading
29548,1,0.0081,1,6,607,Single vehicles,Front,Minor,Ambulance,1,2,1,0,91,75,468,11,Chevrolet Malibu,0,0,5,2,2,34519,1527.6,24,68378,3,Male,500,Associate,Self,Armed Forces,reading
29548,9,0.0083,1,13,82,Vehicle Theft,Rear,Trivial,Unknown,1,2,0,1,26,10,62,12,Unknown,0,0,5,2,2,9354,32.7,24,68378,3,Male,500,Associate,Self,Armed Forces,reading
29548,5,0.0083,1,1,27448,Multiple vehicles,Front,Major,Unknown,3,0,1,0,3631,3420,20432,11,Accura MDX,0,1,5,2,2,42042,2265.3,24,68378,3,Male,500,Associate,Self,Armed Forces,reading
29548,3,0.0081,1,0,41371,Multiple vehicles,Front,Total Loss,Unknown,3,1,1,1,4825,4147,32410,7,Mercedes C300,1,1,5,2,2,34519,1527.6,24,68378,3,Male,500,Associate,Self,Armed Forces,reading
29548,2,0.0081,1,13,3487,Vehicle Theft,Side,Minor,Unknown,1,0,1,0,400,463,2657,1,Suburu Impreza,0,0,5,2,2,8340,268.6,24,68378,3,Male,500,Associate,Self,Armed Forces,reading
29548,10,0.0081,1,17,53,Vehicle Theft,Side,Trivial,Police,1,2,0,1,42,7,39,9,Nissan Maxima,0,0,5,2,2,4232,21.5,24,68378,3,Male,500,Associate,Self,Armed Forces,reading
29549,3,0.0066,0,14,46848,Multiple vehicles,Front,Total Loss,Police,3,1,1,1,6032,6119,34702,15,Honda Accord,0,1,3,1,1,3170,17.1,24,52858,7,Male,1000,High School,Self,Logistics,polo
29549,8,0.00665,1,19,2956,Vehicle Theft,Rear,Minor,Ambulance,3,0,0,1,349,395,2238,2,Volkswagen Passat,0,0,3,1,1,411,9.0,24,52858,7,Male,1000,High School,Self,Logistics,polo
29549,9,0.00675,1,7,1869,Single vehicles,Front,Trivial,Other,1,2,1,1,263,232,1400,14,Accura TL,0,0,3,1,1,757,10.8,24,52858,7,Male,1000,High School,Self,Logistics,polo
29549,4,0.00675,1,1,5943,Multiple vehicles,Side,Major,Other,2,0,1,1,770,791,4388,11,BMW 3 Series,1,1,3,1,1,757,10.8,24,52858,7,Male,1000,High School,Self,Logistics,polo
29550,9,0.006999999999999999,0,18,367,Single vehicles,Front,Trivial,Unknown,1,0,0,Unknown,73,37,288,2,Suburu Forrestor,0,0,1,0,0,1737,32.5,54,10470,11,Female,500,Associate,Spouse,Unknown,exercise
29550,4,0.0066,1,3,8932,Parked Car,Front,Total Loss,Police,1,0,0,Unknown,1114,1131,6710,9,Toyota Highlander,1,1,1,0,0,4826,3.3,54,10470,11,Female,500,Associate,Spouse,Unknown,exercise
29550,3,0.00615,1,10,648,Vehicle Theft,Side,Trivial,Unknown,2,0,1,0,92,66,496,11,Honda CRV,0,0,1,0,0,370,0.3,54,10470,11,Female,500,Associate,Spouse,Unknown,exercise
29551,3,0.00745,0,7,145,Vehicle Theft,Side,Minor,Police,4,2,0,0,37,16,112,2,Ford Escape,0,0,2,1,0,5407,150.3,26,35119,6,Female,2000,Masters,Self,Others,basketball
